AS7262 Channel Test: red
time date: 
time(s)   | intensity 
4.517156	0.904330611229
5.023105	0.904330611229
5.479205	0.904330611229
5.956876	0.904330611229
6.434059	0.904330611229
6.897335	0.904330611229
4.517156	0.904330611229
5.023105	0.904330611229
5.479205	0.904330611229
5.956876	0.904330611229
6.434059	0.904330611229
6.897335	0.904330611229
4.517156	0.904330611229
5.023105	0.904330611229
5.479205	0.904330611229
5.956876	0.904330611229
6.434059	0.904330611229
6.897335	0.904330611229
4.517156	0.904330611229
5.023105	0.904330611229
5.479205	0.904330611229
5.956876	0.904330611229
6.434059	0.904330611229
6.897335	0.904330611229
4.517156	0.904330611229
5.023105	0.904330611229
5.479205	0.904330611229
5.956876	0.904330611229
6.434059	0.904330611229
6.897335	0.904330611229
4.517156	0.904330611229
5.023105	0.904330611229
5.479205	0.904330611229
5.956876	0.904330611229
6.434059	0.904330611229
6.897335	0.904330611229
